action,venue,primary_type,website,reason
keep,"Hockey Haven",bar,"","alcohol-positive type/name"
keep,"Hog Island Oyster Co.",oyster_bar_restaurant,"https://hogislandoysters.com/","alcohol-positive type/name"
keep,"Holbrook House",restaurant,"https://www.holbrookhousesf.com/","live site — crowdsource stub"
keep,"Holy Water",bar,"http://www.holywatersf.com/","alcohol-positive type/name"
keep,"Hon's Wun-Tun House 洪記面家",restaurant,"https://honswuntunhouse-sf.com/","live site — crowdsource stub"
keep,"Hook Fish Co",seafood_restaurant,"http://hookfishco.com/","live site — crowdsource stub"
keep,"Hop Oast Pub & Brewery",brewery,"http://hopoast.com/","alcohol-positive type/name"
keep,"Horseshoe Tavern",bar,"","alcohol-positive type/name"
keep,"Hot Johnnie's Smokehouse",barbecue_restaurant,"https://www.hotjohnnies.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp-website-link","live site — crowdsource stub"
keep,"Hot Sauce and Panko To Go",chicken_wings_restaurant,"http://hotsauceandpanko.com/","live site — crowdsource stub"
keep,"House of Prime Rib",british_restaurant,"http://houseofprimerib.net/","live site — crowdsource stub"
keep,"Howells",wine_bar,"http://howellssf.com/","alcohol-positive type/name"
keep,"Hummus Mediterranean Kitchen",mediterranean_restaurant,"https://www.eatathummus.com/","live site — crowdsource stub"
keep,"Hyde Out",bar,"","alcohol-positive type/name"
keep,"Il Casaro Pizzeria",italian_restaurant,"https://www.ilcasaropizzeria.com/","live site — crowdsource stub"
keep,"Il Pollaio",italian_restaurant,"http://ilpollaiosf.com/","live site — crowdsource stub"
keep,"Indie Wine and Beer Bar",wine_bar,"https://indie-wine-beer-bar.square.site/","alcohol-positive type/name"
keep,"International Sports Bar",sports_bar,"","alcohol-positive type/name"
keep,"IPOT",hot_pot_restaurant,"http://www.ipot.food/","live site — crowdsource stub"
